0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-205.0885772705078,138.67872619628906,-18.43967056274414,27.475791931152344,-10.126503944396973,2.6080868244171143,-14.520509719848633,-7.967076778411865,-11.2892427444458,-5.705174446105957,-9.277644157409668,-4.599908828735352,-8.202689170837402,-9.363167762756348,-6.193170070648193,-4.1657257080078125,-6.603656768798828,-0.28006595373153687,-5.223809242248535,-1.9297658205032349,neutral
-167.82724954277217,96.80931372439062,8.355028938117032,10.299822320296515,-0.2740646835551615,-3.116287031089921,-10.117308594295077,-10.559604665937712,-9.274742531409819,-7.689133792910311,-7.181969496110622,-6.11175707078153,-7.327513342904923,-9.836616609993063,-5.676746873691571,-5.174232017087145,-5.147075060092235,-1.5502406987828896,-4.252022216142269,-2.6146579382115696,neutral
-240.0494384765625,136.6273956298828,-18.206424713134766,27.00157356262207,-10.84346866607666,3.16575288772583,-14.75137710571289,-8.25193977355957,-11.27397346496582,-6.15672492980957,-9.105854988098145,-4.804128646850586,-8.124028205871582,-9.586211204528809,-6.201877593994141,-4.765041351318359,-6.832322120666504,0.14241628348827362,-5.147770404815674,-2.169768810272217,neutral
-236.35574340820312,133.99716186523438,-18.614377975463867,25.16701889038086,-13.719381332397461,1.473201870918274,-17.238990783691406,-7.145034313201904,-11.29509162902832,-4.718451499938965,-8.992997169494629,-4.16387414932251,-9.729763984680176,-8.43125057220459,-4.77534294128418,-3.9460973739624023,-4.9479827880859375,0.05073198303580284,-6.060750961303711,1.8617249727249146,neutral
-288.0184020996094,110.66382598876953,-17.157217025756836,19.948244094848633,-2.231656789779663,16.454002380371094,-9.407827377319336,-2.2566912174224854,-6.9961256980896,-0.8440338373184204,-6.168116092681885,-4.52800989151001,-7.12963342666626,-4.9118804931640625,-0.520776093006134,6.153393745422363,-0.6661698818206787,-0.8143584728240967,-3.169309377670288,-2.9574668407440186,surprise
-230.48206548730673,62.233174018060495,-0.2242692148313225,10.546619021008967,1.3715142895388617,9.045905050444608,-3.9383923598675086,-4.697038780363946,-4.746060865978261,-2.251296692340619,-4.3504917920669,-5.563184454001584,-5.7568685002185855,-5.302068722719126,-0.027573554593202036,4.141663383518883,0.3520121597399948,-1.684817274049948,-2.049944483716891,-2.9627437006294683,surprise
-317.9375,106.44853973388672,-15.89435863494873,19.525867462158203,-1.6962015628814697,16.24340057373047,-9.665210723876953,-2.591188907623291,-7.044948101043701,-0.9795863628387451,-5.679703712463379,-4.1777663230896,-6.976566791534424,-5.575309753417969,-0.837809145450592,6.0296173095703125,-1.0328681468963623,-1.1312094926834106,-3.266937494277954,-2.836191415786743,surprise
-316.28619384765625,106.540771484375,-18.377676010131836,20.756053924560547,-1.6722077131271362,16.564090728759766,-11.281527519226074,-2.5349326133728027,-7.767270565032959,-1.1570208072662354,-7.763984680175781,-4.739163398742676,-6.959752082824707,-2.6724846363067627,2.360740900039673,3.4625070095062256,-4.361745834350586,-2.1401352882385254,-4.498632907867432,-3.9706850051879883,surprise
-243.083984375,104.0544662475586,-4.351140022277832,24.859315872192383,-0.5146528482437134,15.461697578430176,-15.26037311553955,-3.3464365005493164,-16.590932846069336,-5.619646072387695,-5.879707336425781,-5.347295761108398,-9.824392318725586,-5.296606540679932,2.0949740409851074,1.8933801651000977,-7.839593410491943,-4.123871326446533,-2.5671772956848145,-4.825096607208252,joy
-126.78185431733483,36.55665420831991,8.719109854639616,7.366828932900958,3.4963009990656553,3.45857169100214,-6.256877673467012,-6.1169604189432984,-8.860302578719027,-5.759150654027402,-3.6335879946693748,-5.005966265352181,-5.833991546434223,-4.656864235991644,0.47131813520860644,-0.7882655252476211,-5.550001257990248,-3.673485817968628,-0.9039724528710699,-3.043661489399308,joy
-274.4934997558594,99.04702758789062,-4.916618347167969,24.237600326538086,-1.4549365043640137,15.05185604095459,-15.69860553741455,-3.1883063316345215,-15.956083297729492,-5.111295700073242,-5.745721340179443,-5.391915321350098,-10.03991413116455,-5.339119911193848,2.4325435161590576,1.9026340246200562,-8.168278694152832,-4.581518173217773,-2.4776947498321533,-4.665771961212158,joy
