0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-382.7774658203125,95.18524932861328,-9.166131019592285,14.621997833251953,-1.0484488010406494,6.800313472747803,-4.792756080627441,-1.1553544998168945,-3.982703447341919,2.5129475593566895,-10.371014595031738,-0.3651123046875,-7.75831413269043,0.16960634291172028,-8.093512535095215,-4.014623165130615,-7.481652736663818,-3.599601984024048,-5.959621906280518,-3.666106700897217,neutral
-363.7522060715763,75.31667668025206,2.5661597686940807,7.437810669530452,3.7900231168367697,3.0835173263088835,-0.22853084807381638,-4.348331281535263,-1.2240696389506636,-0.7970503430439252,-6.731679308572876,-3.74557690789902,-5.106235782844296,-1.9832413682202552,-5.867973011888584,-5.5764361181325075,-6.355005055707703,-4.199191785669929,-4.606094204970581,-4.973015336251527,neutral
-416.9530944824219,94.25679779052734,-10.248082160949707,14.283891677856445,-0.9736958742141724,6.9336256980896,-4.7289533615112305,-0.9127875566482544,-3.0584897994995117,1.9870848655700684,-11.554912567138672,-0.9161145687103271,-6.788033485412598,0.3454720079898834,-8.16884994506836,-2.842900276184082,-7.050879001617432,-3.677243947982788,-4.828530311584473,-4.087322235107422,neutral
-377.6797790527344,97.56354522705078,-7.950527191162109,13.387288093566895,-1.1825999021530151,7.537049293518066,-5.109724044799805,-1.9465739727020264,-4.313757419586182,2.0706160068511963,-10.61825180053711,-1.0424988269805908,-8.872758865356445,0.20006634294986725,-7.546055793762207,-3.055391550064087,-7.143867015838623,-3.5586259365081787,-6.012329578399658,-3.4529671669006348,neutral
-409.7455749511719,93.55879211425781,-10.563016891479492,14.027417182922363,-1.0785331726074219,6.355929851531982,-6.004550933837891,-2.727869749069214,-3.7929224967956543,0.5375000238418579,-11.350831031799316,-2.608426094055176,-8.699956893920898,0.7462649941444397,-8.661508560180664,-2.722611904144287,-8.063672065734863,-1.9771037101745605,-6.360843181610107,0.06987453252077103,neutral
-289.17559814453125,76.4188461303711,17.363426208496094,13.349696159362793,4.640441417694092,2.1924502849578857,-12.52400016784668,-5.088063716888428,-3.2690701484680176,-3.421485662460327,-12.092996597290039,-6.957724094390869,-11.234488487243652,-1.2925503253936768,-1.9826980829238892,-6.740448951721191,-5.060237884521484,-4.720970630645752,-6.705480098724365,-6.831876277923584,neutral
-181.6891814103682,26.372533521929782,13.228380130732498,6.737419959801239,3.863370455107189,0.22544233644291903,-4.667236297798606,-4.863575599555274,-5.074881583334242,-4.809497952506463,-6.700111075950741,-7.087076906152522,-6.002298339426772,-3.203094545168762,-2.878573282743957,-4.433686309929257,-4.499247876489154,-4.715173374643499,-4.996823552399838,-5.640585341699519,neutral
-316.7234191894531,72.75173950195312,18.490005493164062,12.47874927520752,4.395230770111084,1.6798690557479858,-13.346813201904297,-5.807476043701172,-3.5468029975891113,-3.3724522590637207,-12.551838874816895,-7.464148998260498,-11.301348686218262,-1.5645737648010254,-2.4544448852539062,-6.361143112182617,-4.924887180328369,-5.068274021148682,-6.856804370880127,-6.944786548614502,neutral
-286.3047180175781,77.38280487060547,17.172775268554688,13.408845901489258,4.7740325927734375,2.2477352619171143,-12.607513427734375,-5.066597938537598,-3.2098910808563232,-3.474449396133423,-12.192686080932617,-7.003313064575195,-11.333693504333496,-1.2085609436035156,-1.899017333984375,-6.816999435424805,-5.144994735717773,-4.692324161529541,-6.791640758514404,-6.937451362609863,neutral
-314.64093017578125,72.5433349609375,17.09891128540039,11.170011520385742,1.8092011213302612,-1.0246895551681519,-14.881327629089355,-5.127443790435791,-4.086930274963379,-5.593410968780518,-13.83022689819336,-7.321620941162109,-10.423094749450684,1.9180266857147217,-5.491405963897705,-6.216919422149658,-4.306652069091797,-4.766422748565674,-7.359004020690918,-6.469319820404053,neutral
-289.17559814453125,76.4188461303711,17.363426208496094,13.349696159362793,4.640441417694092,2.1924502849578857,-12.52400016784668,-5.088063716888428,-3.2690701484680176,-3.421485662460327,-12.092996597290039,-6.957724094390869,-11.234488487243652,-1.2925503253936768,-1.9826980829238892,-6.740448951721191,-5.060237884521484,-4.720970630645752,-6.705480098724365,-6.831876277923584,neutral
-185.90600575321827,27.976658018364212,13.818523697254651,6.961038261482489,4.231745068165117,-0.04280475556981769,-5.185061361692223,-5.629854982487899,-4.700170434888998,-4.228067717735524,-6.8928766707299935,-7.438810720000153,-6.0771952509222675,-3.4917097685851757,-3.62142814237902,-4.342850096481785,-4.2290244171163005,-4.46529261059925,-5.260276445064541,-5.705362516763625,neutral
-316.7234191894531,72.75173950195312,18.490005493164062,12.47874927520752,4.395230770111084,1.6798690557479858,-13.346813201904297,-5.807476043701172,-3.5468029975891113,-3.3724522590637207,-12.551838874816895,-7.464148998260498,-11.301348686218262,-1.5645737648010254,-2.4544448852539062,-6.361143112182617,-4.924887180328369,-5.068274021148682,-6.856804370880127,-6.944786548614502,neutral
-287.9841003417969,76.8010482788086,17.16989517211914,13.33082389831543,4.618076324462891,2.1802241802215576,-12.649864196777344,-5.096120357513428,-3.240116596221924,-3.4626541137695312,-12.171693801879883,-6.9963884353637695,-11.276643753051758,-1.235757827758789,-1.9500116109848022,-6.783252239227295,-5.1183624267578125,-4.748036861419678,-6.841718673706055,-6.959925174713135,neutral
-314.64093017578125,72.5433349609375,17.09891128540039,11.170011520385742,1.8092011213302612,-1.0246895551681519,-14.881327629089355,-5.127443790435791,-4.086930274963379,-5.593410968780518,-13.83022689819336,-7.321620941162109,-10.423094749450684,1.9180266857147217,-5.491405963897705,-6.216919422149658,-4.306652069091797,-4.766422748565674,-7.359004020690918,-6.469319820404053,neutral
-270.8356628417969,90.86890411376953,-6.619624137878418,16.987937927246094,-9.133667945861816,-1.4088242053985596,-2.2096662521362305,-12.367637634277344,-5.759454250335693,-4.075618743896484,-8.332348823547363,-9.107104301452637,-10.707676887512207,-5.031577110290527,-2.914490222930908,-5.483996391296387,-7.511524677276611,-5.995852470397949,-8.789165496826172,-5.6753997802734375,neutral
-158.63715037154537,33.32809223929666,7.033163503511427,5.337136509801248,-2.91396710694034,-2.0707014106733435,-1.9388195247549265,-8.366625758901684,-4.362786645363997,-3.207969945237228,-6.037993414755841,-8.109274824741227,-7.58274776215708,-4.259361634801142,-3.20643620416502,-5.250160052091322,-5.31536212634665,-4.992472939883043,-5.635368909743968,-5.377701978518082,neutral
-298.9990234375,86.18895721435547,-6.5983099937438965,17.742753982543945,-10.310770034790039,-2.2926268577575684,-1.5753859281539917,-14.011187553405762,-5.581019878387451,-4.290071964263916,-8.547414779663086,-10.514649391174316,-11.207775115966797,-5.555655479431152,-2.772634744644165,-5.328691005706787,-6.792004108428955,-6.067970275878906,-9.173113822937012,-5.873704433441162,neutral
-269.3719482421875,91.56624603271484,-6.764972686767578,16.87932586669922,-9.464703559875488,-1.487269401550293,-2.046358585357666,-12.30195426940918,-5.7542619705200195,-3.970451593399048,-8.490204811096191,-9.055743217468262,-10.74549388885498,-4.96198034286499,-2.9378421306610107,-5.649160385131836,-7.579776763916016,-5.874464988708496,-8.785731315612793,-5.651622772216797,neutral
-299.2218017578125,85.63041687011719,-10.124659538269043,16.493263244628906,-14.034903526306152,-1.7222914695739746,-5.217662811279297,-13.456568717956543,-4.781134605407715,-5.554178237915039,-9.661423683166504,-9.708819389343262,-9.187821388244629,-3.8964385986328125,-5.555639266967773,-8.231293678283691,-8.516889572143555,-7.672456741333008,-8.644622802734375,-4.611352920532227,neutral
-245.11474609375,112.33501434326172,-3.37089204788208,2.689960241317749,-8.601304054260254,-2.326819896697998,-17.07984161376953,-7.13092041015625,-11.190174102783203,-4.1325507164001465,-9.687841415405273,-10.303104400634766,-16.047475814819336,-7.83974552154541,-8.104207992553711,-10.964692115783691,-12.00909423828125,-5.054254531860352,-9.220471382141113,-4.56470251083374,neutral
-172.24444114547757,53.833486212124384,15.121410310013756,-1.4130926520612817,-3.1209069312198383,-5.659957710729141,-9.72319865018148,-7.780166295439153,-6.765397509066831,-4.883442179321106,-6.803272122246511,-9.680122887878651,-10.52601215784834,-8.4584961318781,-6.752843853995206,-8.8452428656636,-8.656831663167319,-5.793266116877116,-5.706074627240509,-3.941479133073488,neutral
-276.3683776855469,110.53144836425781,-3.240586757659912,0.18400029838085175,-9.202926635742188,-2.5392253398895264,-16.412033081054688,-7.94547700881958,-10.770978927612305,-3.991138458251953,-9.278928756713867,-10.742737770080566,-16.040143966674805,-8.823386192321777,-8.494640350341797,-11.966181755065918,-11.971583366394043,-5.964697360992432,-9.110482215881348,-4.539391040802002,neutral
-241.83702087402344,112.19478607177734,-2.7523386478424072,2.8716800212860107,-8.2747802734375,-2.249443292617798,-16.845090866088867,-6.870239734649658,-10.779495239257812,-4.0120158195495605,-9.394257545471191,-10.063090324401855,-15.725265502929688,-7.777440547943115,-7.961812973022461,-10.868346214294434,-11.872997283935547,-4.893215656280518,-9.058966636657715,-4.439055442810059,neutral
